,symbol,title,actual,forecast,previous,datetime,preceding_price
19472,JPY,SPPI y/y,97.22,0.036000000000000004,0.035,2014-11-24 19:50:00,0.0
19469,EUR,Belgian NBB Business Climate,66.31,-5.3,-6.8,2014-11-24 10:00:00,0.0
19427,JPY,Retail Sales y/y,57.97,0.015,0.023,2014-11-27 19:50:00,0.0
19424,JPY,Prelim Industrial Production m/m,84.79,-0.004,0.028999999999999998,2014-11-27 19:50:00,0.0
19423,JPY,Unemployment Rate,22.22,0.036000000000000004,0.036000000000000004,2014-11-27 19:30:00,0.0
19422,JPY,National Core CPI y/y,93.1,0.028999999999999998,0.03,2014-11-27 19:30:00,0.0
19421,JPY,Tokyo Core CPI y/y,94.0,0.023,0.025,2014-11-27 19:30:00,0.0
19420,JPY,Household Spending y/y,28.09,-0.048,-0.055999999999999994,2014-11-27 19:30:00,0.0
19391,JPY,Final Manufacturing PMI,82.24,52.1,52.1,2014-11-30 21:35:00,0.0
19388,JPY,Capital Spending q/y,67.22,0.021,0.03,2014-11-30 19:50:00,0.0
19381,JPY,10-y Bond Auction,25.19,,1.97,2014-12-01 23:45:00,0.0
19377,JPY,Average Cash Earnings y/y,81.91,0.008,0.006999999999999999,2014-12-01 21:30:00,0.0
19375,JPY,Monetary Base y/y,75.9,0.37200000000000005,0.369,2014-12-01 19:50:00,0.0
19285,JPY,Final GDP Price Index y/y,79.69,0.021,0.021,2014-12-07 19:54:00,0.0
19283,JPY,Bank Lending y/y,76.79,,0.023,2014-12-07 19:50:00,0.0
19282,JPY,Final GDP q/q,65.45,-0.001,-0.004,2014-12-07 19:50:00,0.0
19281,JPY,Current Account,35.63,460000000000.0,410000000000.0,2014-12-07 19:50:00,0.0
19279,JPY,30-y Bond Auction,33.59,,2.24,2014-12-08 23:45:00,0.0
19276,JPY,M2 Money Stock y/y,67.57,0.032,0.032,2014-12-08 19:50:00,0.0
19261,JPY,PPI y/y,72.15,0.027000000000000003,0.028999999999999998,2014-12-09 19:50:00,0.0
19259,JPY,BSI Manufacturing Index,96.56,13.1,12.7,2014-12-09 19:50:00,0.0
19239,JPY,Core Machinery Orders m/m,56.57,-0.021,0.028999999999999998,2014-12-10 19:50:00,0.0
19237,JPY,Tertiary Industry Activity m/m,81.82,-0.001,0.013000000000000001,2014-12-10 19:50:00,0.0
19186,JPY,Tankan Non-Manufacturing Index,78.57,14.0,13.0,2014-12-14 19:50:00,0.0
19185,JPY,Tankan Manufacturing Index,85.54,13.0,13.0,2014-12-14 19:50:00,0.0
19181,JPY,Flash Manufacturing PMI,52.44,52.3,52.0,2014-12-15 21:35:00,0.0
19167,JPY,Trade Balance,26.64,-990000000000.0,-990000000000.0,2014-12-16 19:50:00,0.0
19086,EUR,Consumer Confidence,57.69,-11.0,-12.0,2014-12-22 11:00:00,0.0
19073,EUR,Belgian NBB Business Climate,68.18,-5.8,-6.1,2014-12-23 10:00:00,0.0
19058,JPY,SPPI y/y,98.61,0.035,0.036000000000000004,2014-12-24 19:50:00,0.0
19049,JPY,Retail Sales y/y,53.62,0.012,0.013999999999999999,2014-12-25 19:50:00,0.0
19048,JPY,Average Cash Earnings y/y,76.6,0.005,0.002,2014-12-25 21:30:00,0.0
19047,JPY,Unemployment Rate,19.44,0.035,0.035,2014-12-25 19:30:00,0.0
19045,JPY,Prelim Industrial Production m/m,73.27,0.01,0.004,2014-12-25 19:50:00,0.0
19044,JPY,National Core CPI y/y,91.38,0.027000000000000003,0.028999999999999998,2014-12-25 19:30:00,0.0
19043,JPY,Tokyo Core CPI y/y,92.0,0.023,0.024,2014-12-25 19:30:00,0.0
19042,JPY,Household Spending y/y,37.08,-0.035,-0.04,2014-12-25 19:30:00,0.0
18976,JPY,Final Manufacturing PMI,82.24,52.1,52.1,2015-01-04 21:35:00,0.0
18974,JPY,10-y Bond Auction,16.15,,1.7349999999999999,2015-01-05 23:45:00,0.0
18971,JPY,Monetary Base y/y,75.64,0.34299999999999997,0.36700000000000005,2015-01-05 19:50:00,0.0
18886,JPY,Bank Lending y/y,83.93,,0.027000000000000003,2015-01-12 19:50:00,0.0
18883,JPY,Current Account,51.8,690000000000.0,950000000000.0,2015-01-12 19:50:00,0.0
18880,JPY,30-y Bond Auction,35.11,,2.2800000000000002,2015-01-13 23:45:00,0.0
18879,JPY,M2 Money Stock y/y,78.38,0.036000000000000004,0.036000000000000004,2015-01-13 19:50:00,1.0
18858,JPY,PPI y/y,70.25,0.022000000000000002,0.026000000000000002,2015-01-14 19:50:00,0.0
18857,JPY,Core Machinery Orders m/m,33.08,0.048,-0.064,2015-01-14 19:50:00,0.0
18841,JPY,Tertiary Industry Activity m/m,65.91,0.003,-0.001,2015-01-15 19:50:00,1.0
18767,JPY,Flash Manufacturing PMI,52.44,52.0,52.0,2015-01-22 21:35:00,1.0
18762,EUR,Consumer Confidence,61.54,-11.0,-11.0,2015-01-22 11:00:00,0.0
18749,EUR,Belgian NBB Business Climate,66.04,-6.1,-6.9,2015-01-23 10:00:00,1.0
18734,JPY,Trade Balance,32.18,-740000000000.0,-830000000000.0,2015-01-25 19:50:00,0.0
18728,JPY,SPPI y/y,98.61,0.036000000000000004,0.036000000000000004,2015-01-26 19:50:00,0.0
18710,JPY,Retail Sales y/y,49.28,0.011000000000000001,0.005,2015-01-28 19:50:00,0.0
18694,JPY,Prelim Industrial Production m/m,69.12,0.013000000000000001,-0.005,2015-01-29 19:50:00,0.0
18693,JPY,Unemployment Rate,19.44,0.035,0.035,2015-01-29 19:30:00,0.0
18692,JPY,National Core CPI y/y,87.93,0.026000000000000002,0.027000000000000003,2015-01-29 19:30:00,0.0
18691,JPY,Tokyo Core CPI y/y,90.0,0.022000000000000002,0.023,2015-01-29 19:30:00,0.0
18690,JPY,Household Spending y/y,45.51,-0.023,-0.025,2015-01-29 19:30:00,0.0
16190,JPY,Final Manufacturing PMI,79.92,51.5,51.5,2015-03-01 21:35:00,0.0
16187,JPY,Capital Spending q/y,73.16,0.040999999999999995,0.055,2015-03-01 19:50:00,0.0
16183,JPY,10-y Bond Auction,7.31,,1.5050000000000001,2015-03-02 23:45:00,0.0
16179,JPY,Average Cash Earnings y/y,88.3,0.006,0.013000000000000001,2015-03-02 21:30:00,0.0
16176,JPY,Monetary Base y/y,76.54,0.34299999999999997,0.374,2015-03-02 19:50:00,0.0
16132,JPY,30-y Bond Auction,27.48,,2.08,2015-03-04 23:45:00,0.0
16076,JPY,Final GDP Price Index y/y,82.81,0.023,0.023,2015-03-08 19:50:00,0.0
16075,JPY,Bank Lending y/y,80.36,,0.025,2015-03-08 19:50:00,0.0
16074,JPY,Final GDP q/q,83.64,0.005,0.006,2015-03-08 19:50:00,0.0
16073,JPY,Current Account,48.8,1160000000000.0,850000000000.0,2015-03-08 19:50:00,0.0
16065,JPY,M2 Money Stock y/y,72.97,0.035,0.034,2015-03-09 19:50:00,0.0
16056,JPY,PPI y/y,55.7,0.005,0.003,2015-03-10 19:50:00,1.0
16055,JPY,Core Machinery Orders m/m,70.2,-0.039,0.083,2015-03-10 19:50:00,1.0
16035,JPY,Tertiary Industry Activity m/m,67.05,0.006,0.0,2015-03-11 19:50:00,0.0
16034,JPY,BSI Manufacturing Index,90.92,5.7,8.1,2015-03-11 19:50:00,0.0
15967,JPY,Trade Balance,46.71,-1210000000000.0,-410000000000.0,2015-03-17 19:50:00,0.0
15902,JPY,Flash Manufacturing PMI,47.56,52.1,51.6,2015-03-23 21:35:00,0.0
15898,EUR,Consumer Confidence,76.92,-6.0,-7.0,2015-03-23 11:00:00,0.0
15893,JPY,SPPI y/y,97.22,0.033,0.035,2015-03-24 19:50:00,0.0
15889,EUR,Belgian NBB Business Climate,62.3,-7.5,-8.3,2015-03-24 10:00:00,0.0
15861,JPY,Retail Sales y/y,37.2,-0.013999999999999999,-0.02,2015-03-26 19:50:00,0.0
15860,JPY,Unemployment Rate,22.22,0.035,0.036000000000000004,2015-03-26 19:30:00,0.0
15859,JPY,National Core CPI y/y,79.31,0.021,0.022000000000000002,2015-03-26 19:30:00,0.0
15858,JPY,Tokyo Core CPI y/y,88.0,0.022000000000000002,0.022000000000000002,2015-03-26 19:30:00,0.0
15857,JPY,Household Spending y/y,30.9,-0.031,-0.051,2015-03-26 19:30:00,0.0
15828,JPY,Prelim Industrial Production m/m,88.48,-0.018000000000000002,0.037000000000000005,2015-03-29 19:50:00,0.0
15807,JPY,Final Manufacturing PMI,75.68,50.4,50.4,2015-03-31 21:35:00,0.0
15803,JPY,Tankan Non-Manufacturing Index,83.93,17.0,16.0,2015-03-31 19:50:00,0.0
15802,JPY,Tankan Manufacturing Index,84.34,14.0,12.0,2015-03-31 19:50:00,0.0
15781,JPY,10-y Bond Auction,10.96,,1.5999999999999999,2015-04-01 23:45:00,0.0
15778,JPY,Monetary Base y/y,75.64,0.353,0.36700000000000005,2015-04-01 19:50:00,0.0
15712,JPY,Current Account,55.09,610000000000.0,1060000000000.0,2015-04-07 19:50:00,0.0
15695,JPY,30-y Bond Auction,49.43,,2.655,2015-04-08 23:45:00,0.0
15680,JPY,Bank Lending y/y,80.36,,0.025,2015-04-09 19:50:00,0.0
15646,JPY,PPI y/y,56.33,0.004,0.004,2015-04-12 19:50:00,0.0
15645,JPY,M2 Money Stock y/y,75.68,0.036000000000000004,0.035,2015-04-12 19:50:00,0.0
15643,JPY,Core Machinery Orders m/m,44.95,-0.026000000000000002,-0.017,2015-04-12 19:50:00,0.0
15550,JPY,Tertiary Industry Activity m/m,75.0,-0.006,0.006999999999999999,2015-04-19 19:50:00,0.0
15537,JPY,Trade Balance,41.18,-410000000000.0,-570000000000.0,2015-04-21 19:50:00,0.0
15529,JPY,Flash Manufacturing PMI,31.71,50.8,50.3,2015-04-22 21:35:00,0.0
15517,JPY,SPPI y/y,94.44,0.033,0.033,2015-04-23 19:50:00,0.0
15490,JPY,Retail Sales y/y,38.65,-0.07400000000000001,-0.017,2015-04-27 19:50:00,0.0
15473,JPY,Prelim Industrial Production m/m,57.14,-0.034,-0.031,2015-04-29 19:50:00,0.0
15452,JPY,Final Manufacturing PMI,72.97,49.8,49.7,2015-04-30 21:35:00,0.0
15451,JPY,Average Cash Earnings y/y,75.53,0.004,0.001,2015-04-30 21:30:00,0.0
15446,JPY,Unemployment Rate,19.44,0.035,0.035,2015-04-30 19:30:00,0.0
15445,JPY,National Core CPI y/y,75.86,0.02,0.02,2015-04-30 19:30:00,0.0
15444,JPY,Tokyo Core CPI y/y,88.0,0.005,0.022000000000000002,2015-04-30 19:30:00,0.0
15443,JPY,Household Spending y/y,43.26,-0.11699999999999999,-0.028999999999999998,2015-04-30 19:30:00,0.0
15354,JPY,Monetary Base y/y,73.72,0.34299999999999997,0.35200000000000004,2015-05-06 19:50:00,0.0
15300,JPY,10-y Bond Auction,8.46,,1.5350000000000001,2015-05-11 23:45:00,0.0
15291,JPY,Bank Lending y/y,82.14,,0.026000000000000002,2015-05-12 19:50:00,0.0
15290,JPY,Current Account,41.62,1340000000000.0,610000000000.0,2015-05-12 19:50:00,0.0
15276,JPY,30-y Bond Auction,29.77,,2.1399999999999997,2015-05-13 23:45:00,0.0
15275,JPY,M2 Money Stock y/y,78.38,0.036000000000000004,0.036000000000000004,2015-05-13 19:50:00,0.0
15240,JPY,PPI y/y,58.23,-0.021,0.006999999999999999,2015-05-14 19:50:00,0.0
15213,JPY,Core Machinery Orders m/m,48.23,0.017,-0.004,2015-05-17 19:50:00,0.0
15196,JPY,Prelim GDP Price Index y/y,83.87,0.036000000000000004,0.024,2015-05-19 19:50:00,0.0
15195,JPY,Prelim GDP q/q,77.78,0.004,0.004,2015-05-19 19:50:00,0.0
15174,JPY,Flash Manufacturing PMI,26.83,50.3,49.9,2015-05-20 21:35:00,0.0
15152,EUR,Consumer Confidence,84.62,-5.0,-5.0,2015-05-21 10:00:00,0.0
15121,JPY,Trade Balance,61.25,-380000000000.0,10000000000.0,2015-05-24 19:50:00,0.0
15119,JPY,SPPI y/y,91.67,0.006,0.031,2015-05-25 19:50:00,0.0
15094,JPY,Retail Sales y/y,0.0,0.053,-0.09699999999999999,2015-05-27 19:50:00,0.0
15083,JPY,Prelim Industrial Production m/m,67.74,0.009000000000000001,-0.008,2015-05-28 19:50:00,0.0
15082,JPY,Unemployment Rate,16.67,0.034,0.034,2015-05-28 19:30:00,0.0
15080,JPY,National Core CPI y/y,79.31,0.002,0.022000000000000002,2015-05-28 19:30:00,0.0
15079,JPY,Tokyo Core CPI y/y,52.0,0.002,0.004,2015-05-28 19:30:00,0.0
15078,JPY,Household Spending y/y,0.0,0.031,-0.106,2015-05-28 19:30:00,0.0
15040,JPY,Final Manufacturing PMI,77.61,50.9,50.9,2015-05-31 21:35:00,0.0
15034,JPY,Capital Spending q/y,66.75,-0.001,0.027999999999999997,2015-05-31 19:50:00,0.0
15031,JPY,10-y Bond Auction,0.0,,1.3150000000000002,2015-06-01 23:45:00,0.0
15030,JPY,Average Cash Earnings y/y,74.47,0.004,0.0,2015-06-01 21:30:00,0.0
15028,JPY,Monetary Base y/y,73.72,0.34299999999999997,0.35200000000000004,2015-06-01 19:50:00,0.0
14985,JPY,30-y Bond Auction,28.44,,2.105,2015-06-03 23:45:00,0.0
14932,JPY,Final GDP Price Index y/y,100.0,0.034,0.034,2015-06-07 19:50:00,0.0
14931,JPY,Bank Lending y/y,82.14,,0.026000000000000002,2015-06-07 19:50:00,0.0
14930,JPY,Final GDP q/q,83.64,0.006999999999999999,0.006,2015-06-07 19:50:00,0.0
14929,JPY,Current Account,85.33,1450000000000.0,2069999999999.9998,2015-06-07 19:50:00,0.0
14921,JPY,M2 Money Stock y/y,78.38,0.036000000000000004,0.036000000000000004,2015-06-08 19:50:00,0.0
14907,JPY,PPI y/y,40.51,-0.022000000000000002,-0.021,2015-06-09 19:50:00,0.0
14906,JPY,Core Machinery Orders m/m,56.57,-0.02,0.028999999999999998,2015-06-09 19:50:00,0.0
14892,JPY,BSI Manufacturing Index,83.93,3.2,2.4,2015-06-10 19:50:00,0.0
14829,JPY,Trade Balance,52.6,-170000000000.0,-240000000000.0,2015-06-16 19:50:00,0.0
14754,JPY,Flash Manufacturing PMI,39.02,50.6,50.9,2015-06-22 21:35:00,0.0
14750,EUR,Consumer Confidence,80.77,-6.0,-6.0,2015-06-22 10:00:00,0.0
14744,JPY,SPPI y/y,58.33,0.004,0.006999999999999999,2015-06-23 19:50:00,0.0
14718,JPY,Unemployment Rate,13.89,0.033,0.033,2015-06-25 19:30:00,0.0
14717,JPY,National Core CPI y/y,46.55,0.0,0.003,2015-06-25 19:30:00,0.0
14716,JPY,Tokyo Core CPI y/y,48.0,0.001,0.002,2015-06-25 19:30:00,0.0
14715,JPY,Household Spending y/y,52.25,0.035,-0.013000000000000001,2015-06-25 19:30:00,0.0
14690,JPY,Prelim Industrial Production m/m,76.96,-0.008,0.012,2015-06-28 19:50:00,0.0
14689,JPY,Retail Sales y/y,70.53,0.021,0.049,2015-06-28 19:50:00,0.0
14687,JPY,Average Cash Earnings y/y,81.91,0.006999999999999999,0.006999999999999999,2015-06-29 21:30:00,0.0
14671,JPY,Final Manufacturing PMI,73.75,49.9,49.9,2015-06-30 21:35:00,0.0
14667,JPY,Tankan Non-Manufacturing Index,89.29,23.0,19.0,2015-06-30 19:50:00,0.0
14666,JPY,Tankan Manufacturing Index,84.34,12.0,12.0,2015-06-30 19:50:00,0.0
14642,JPY,10-y Bond Auction,10.0,,1.5750000000000002,2015-07-01 23:45:00,0.0
14639,JPY,Monetary Base y/y,74.23,0.36200000000000004,0.35600000000000004,2015-07-01 19:50:00,0.0
14574,JPY,Bank Lending y/y,82.14,,0.026000000000000002,2015-07-07 19:50:00,-1.0
14573,JPY,Current Account,61.38,1390000000000.0,1270000000000.0,2015-07-07 19:50:00,-1.0
14552,JPY,30-y Bond Auction,36.45,,2.315,2015-07-08 23:45:00,0.0
14549,JPY,M2 Money Stock y/y,91.89,0.04,0.040999999999999995,2015-07-08 19:50:00,0.0
14548,JPY,Core Machinery Orders m/m,58.84,-0.048,0.038,2015-07-08 19:50:00,0.0
14535,JPY,PPI y/y,39.87,-0.022000000000000002,-0.022000000000000002,2015-07-09 19:50:00,0.0
14392,JPY,Trade Balance,55.36,-250000000000.0,-160000000000.0,2015-07-22 19:50:00,0.0
14381,JPY,Flash Manufacturing PMI,29.27,50.5,50.1,2015-07-23 21:35:00,0.0
14376,EUR,Consumer Confidence,80.77,-6.0,-6.0,2015-07-23 10:00:00,0.0
14360,JPY,SPPI y/y,56.94,0.006,0.006,2015-07-26 19:50:00,0.0
14352,JPY,Retail Sales y/y,61.35,0.008,0.03,2015-07-28 19:50:00,0.0
14336,JPY,Prelim Industrial Production m/m,61.75,0.004,-0.021,2015-07-29 19:50:00,0.0
14323,JPY,Unemployment Rate,13.89,0.033,0.033,2015-07-30 19:30:00,0.0
14322,JPY,National Core CPI y/y,43.1,0.0,0.001,2015-07-30 19:30:00,0.0
14321,JPY,Tokyo Core CPI y/y,46.0,0.0,0.001,2015-07-30 19:30:00,0.0
14320,JPY,Household Spending y/y,86.52,0.02,0.048,2015-07-30 19:30:00,0.0
14291,JPY,Final Manufacturing PMI,79.54,51.4,51.4,2015-08-02 21:35:00,0.0
14284,JPY,10-y Bond Auction,9.23,,1.5550000000000002,2015-08-03 23:45:00,0.0
14283,JPY,Average Cash Earnings y/y,81.91,0.009000000000000001,0.006999999999999999,2015-08-03 21:30:00,0.0
14279,JPY,Monetary Base y/y,72.44,0.322,0.342,2015-08-03 19:50:00,0.0
14179,JPY,Bank Lending y/y,80.36,,0.025,2015-08-09 19:50:00,0.0
14178,JPY,Current Account,72.46,1410000000000.0,1640000000000.0,2015-08-09 19:50:00,0.0
14177,JPY,30-y Bond Auction,17.37,,1.815,2015-08-10 23:45:00,0.0
14172,JPY,M2 Money Stock y/y,86.49,0.039,0.039,2015-08-10 19:50:00,0.0
14161,JPY,PPI y/y,38.61,-0.028999999999999998,-0.024,2015-08-11 19:50:00,0.0
14145,JPY,Core Machinery Orders m/m,50.76,-0.053,0.006,2015-08-12 19:50:00,0.0
14092,JPY,Prelim GDP Price Index y/y,100.0,0.022000000000000002,0.034,2015-08-16 19:50:00,0.0
14091,JPY,Prelim GDP q/q,88.89,-0.005,0.01,2015-08-16 19:50:00,0.0
14079,JPY,Trade Balance,51.21,-160000000000.0,-280000000000.0,2015-08-18 19:50:00,0.0
14059,JPY,Flash Manufacturing PMI,42.68,52.1,51.2,2015-08-20 21:35:00,0.0
14045,EUR,Consumer Confidence,76.92,-7.0,-7.0,2015-08-21 10:00:00,0.0
14025,JPY,SPPI y/y,54.17,0.004,0.004,2015-08-25 19:50:00,1.0
14004,JPY,Retail Sales y/y,51.69,0.011000000000000001,0.01,2015-08-27 19:50:00,0.0
14003,JPY,Unemployment Rate,16.67,0.034,0.034,2015-08-27 19:30:00,0.0
14002,JPY,National Core CPI y/y,43.1,-0.002,0.001,2015-08-27 19:30:00,0.0
14001,JPY,Tokyo Core CPI y/y,42.0,-0.001,-0.001,2015-08-27 19:30:00,0.0
14000,JPY,Household Spending y/y,48.31,0.009000000000000001,-0.02,2015-08-27 19:30:00,0.0
13961,JPY,Prelim Industrial Production m/m,76.5,0.001,0.011000000000000001,2015-08-30 19:50:00,0.0
13959,JPY,10-y Bond Auction,10.96,,1.5999999999999999,2015-08-31 23:45:00,0.0
13957,JPY,Final Manufacturing PMI,81.47,51.9,51.9,2015-08-31 21:35:00,0.0
13951,JPY,Capital Spending q/y,77.43,0.09,0.073,2015-08-31 19:50:00,0.0
13936,JPY,Monetary Base y/y,70.64,0.332,0.32799999999999996,2015-09-01 19:50:00,0.0
13896,JPY,Average Cash Earnings y/y,47.87,0.021,-0.025,2015-09-03 21:30:00,0.0
13861,JPY,30-y Bond Auction,38.55,,2.37,2015-09-07 23:45:00,0.0
13857,JPY,Final GDP Price Index y/y,71.88,0.016,0.016,2015-09-07 19:50:00,0.0
13856,JPY,Bank Lending y/y,82.14,,0.026000000000000002,2015-09-07 19:50:00,0.0
13855,JPY,Final GDP q/q,65.45,-0.004,-0.004,2015-09-07 19:50:00,0.0
13854,JPY,Current Account,62.28,1250000000000.0,1300000000000.0,2015-09-07 19:50:00,0.0
13842,JPY,M2 Money Stock y/y,89.19,0.040999999999999995,0.04,2015-09-08 19:50:00,0.0
13824,JPY,PPI y/y,34.18,-0.032,-0.031,2015-09-09 19:50:00,0.0
13823,JPY,Core Machinery Orders m/m,29.29,0.034,-0.079,2015-09-09 19:50:00,0.0
13803,JPY,BSI Manufacturing Index,73.62,-1.9,-6.0,2015-09-10 19:50:00,0.0
13732,JPY,Trade Balance,47.75,-350000000000.0,-380000000000.0,2015-09-16 19:50:00,0.0
13665,EUR,Consumer Confidence,76.92,-7.0,-7.0,2015-09-22 10:00:00,0.0
13659,JPY,Flash Manufacturing PMI,48.78,51.3,51.7,2015-09-23 21:35:00,0.0
13643,JPY,SPPI y/y,56.94,0.005,0.006,2015-09-24 19:50:00,0.0
13642,JPY,National Core CPI y/y,41.38,-0.001,0.0,2015-09-24 19:30:00,0.0
13641,JPY,Tokyo Core CPI y/y,42.0,-0.002,-0.001,2015-09-24 19:30:00,0.0
13604,JPY,Prelim Industrial Production m/m,67.74,0.011000000000000001,-0.008,2015-09-29 19:50:00,0.0
13602,JPY,Retail Sales y/y,55.56,0.012,0.018000000000000002,2015-09-29 19:50:00,0.0
13586,JPY,10-y Bond Auction,24.81,,1.96,2015-09-30 23:45:00,0.0
13583,JPY,Final Manufacturing PMI,77.61,50.9,50.9,2015-09-30 21:35:00,0.0
13578,JPY,Tankan Non-Manufacturing Index,96.43,21.0,23.0,2015-09-30 19:50:00,0.0
13577,JPY,Tankan Manufacturing Index,87.95,13.0,15.0,2015-09-30 19:50:00,0.0
13547,JPY,Monetary Base y/y,71.28,0.342,0.33299999999999996,2015-10-01 19:50:00,0.0
13546,JPY,Unemployment Rate,13.89,0.033,0.033,2015-10-01 19:30:00,0.0
13545,JPY,Household Spending y/y,58.43,0.004,-0.002,2015-10-01 19:30:00,0.0
13511,JPY,Average Cash Earnings y/y,84.04,0.006999999999999999,0.009000000000000001,2015-10-04 21:30:00,0.0
13470,JPY,30-y Bond Auction,34.16,,2.255,2015-10-07 23:45:00,0.0
13469,JPY,Current Account,62.87,1280000000000.0,1320000000000.0,2015-10-07 19:50:00,0.0
13468,JPY,Core Machinery Orders m/m,40.15,0.033,-0.036000000000000004,2015-10-07 19:50:00,0.0
13411,JPY,Bank Lending y/y,83.93,,0.027000000000000003,2015-10-12 19:50:00,0.0
13395,JPY,PPI y/y,31.01,-0.039,-0.036000000000000004,2015-10-13 19:50:00,0.0
13394,JPY,M2 Money Stock y/y,94.59,0.043,0.042,2015-10-13 19:50:00,0.0
13314,JPY,Trade Balance,48.1,-70000000000.0,-370000000000.0,2015-10-20 19:50:00,0.0
13285,JPY,Flash Manufacturing PMI,40.24,50.6,51.0,2015-10-22 21:35:00,0.0
13282,EUR,Consumer Confidence,76.92,-7.0,-7.0,2015-10-22 10:00:00,0.0
13256,JPY,SPPI y/y,59.72,0.006,0.008,2015-10-26 19:50:00,0.0
13247,JPY,Retail Sales y/y,50.72,0.004,0.008,2015-10-27 19:50:00,0.0
13231,JPY,Prelim Industrial Production m/m,65.9,-0.005,-0.012,2015-10-28 19:50:00,1.0
13216,JPY,Unemployment Rate,16.67,0.034,0.034,2015-10-29 19:30:00,0.0
13215,JPY,National Core CPI y/y,39.66,-0.002,-0.001,2015-10-29 19:30:00,0.0
13214,JPY,Household Spending y/y,75.84,0.012,0.028999999999999998,2015-10-29 19:30:00,0.0
13213,JPY,Tokyo Core CPI y/y,40.0,-0.002,-0.002,2015-10-29 19:30:00,0.0
13170,JPY,Final Manufacturing PMI,83.78,52.1,52.5,2015-11-01 21:35:00,0.0
13143,JPY,Monetary Base y/y,73.59,0.36200000000000004,0.35100000000000003,2015-11-03 19:50:00,0.0
13128,JPY,10-y Bond Auction,13.65,,1.67,2015-11-04 23:45:00,0.0
13049,JPY,Average Cash Earnings y/y,78.72,0.005,0.004,2015-11-08 21:30:00,0.0
13042,JPY,Bank Lending y/y,82.14,,0.026000000000000002,2015-11-09 19:50:00,0.0
13041,JPY,Current Account,70.96,1500000000000.0,1590000000000.0,2015-11-09 19:50:00,0.0
13035,JPY,M2 Money Stock y/y,83.78,0.038,0.038,2015-11-10 19:50:00,0.0
13018,JPY,30-y Bond Auction,36.83,,2.325,2015-11-11 23:45:00,0.0
13013,JPY,PPI y/y,28.48,-0.035,-0.04,2015-11-11 19:50:00,0.0
13012,JPY,Core Machinery Orders m/m,34.85,0.033,-0.057,2015-11-11 19:50:00,0.0
12956,JPY,Prelim GDP Price Index y/y,69.35,0.017,0.015,2015-11-15 19:50:00,0.0
12955,JPY,Prelim GDP q/q,64.81,-0.001,-0.003,2015-11-15 19:50:00,0.0
12917,JPY,Trade Balance,50.17,-380000000000.0,-310000000000.0,2015-11-18 19:50:00,0.0
12887,EUR,Consumer Confidence,73.08,-7.0,-8.0,2015-11-20 11:00:00,0.0
12873,JPY,Flash Manufacturing PMI,57.32,52.1,52.4,2015-11-23 21:35:00,0.0
12862,JPY,SPPI y/y,55.56,0.006,0.005,2015-11-24 19:50:00,0.0
12857,EUR,Belgian NBB Business Climate,73.8,-3.2,-4.0,2015-11-24 10:00:00,0.0
12824,JPY,Unemployment Rate,16.67,0.034,0.034,2015-11-26 19:30:00,0.0
12823,JPY,National Core CPI y/y,39.66,-0.001,-0.001,2015-11-26 19:30:00,0.0
12822,JPY,Tokyo Core CPI y/y,40.0,-0.001,-0.002,2015-11-26 19:30:00,0.0
12821,JPY,Household Spending y/y,57.3,0.0,-0.004,2015-11-26 19:30:00,0.0
12800,JPY,Retail Sales y/y,46.38,0.009000000000000001,-0.001,2015-11-29 19:50:00,0.0
12799,JPY,Prelim Industrial Production m/m,76.5,0.019,0.011000000000000001,2015-11-29 19:50:00,0.0
12796,JPY,10-y Bond Auction,9.42,,1.5599999999999998,2015-11-30 23:45:00,0.0
12792,JPY,Final Manufacturing PMI,84.94,52.8,52.8,2015-11-30 21:35:00,0.0
12787,JPY,Capital Spending q/y,73.4,0.023,0.055999999999999994,2015-11-30 19:50:00,0.0
12769,JPY,Monetary Base y/y,70.26,0.35200000000000004,0.325,2015-12-01 19:50:00,0.0
12721,JPY,Average Cash Earnings y/y,78.72,0.004,0.004,2015-12-03 21:30:00,-2.0
12682,JPY,30-y Bond Auction,35.69,,2.295,2015-12-07 23:45:00,0.0
12677,JPY,Final GDP Price Index y/y,78.12,0.02,0.02,2015-12-07 19:50:00,0.0
12676,JPY,Bank Lending y/y,80.36,,0.025,2015-12-07 19:50:00,0.0
12675,JPY,Final GDP q/q,69.09,0.001,-0.002,2015-12-07 19:50:00,0.0
12674,JPY,Current Account,46.71,1530000000000.0,780000000000.0,2015-12-07 19:50:00,0.0
12660,JPY,M2 Money Stock y/y,81.08,0.035,0.037000000000000005,2015-12-08 19:50:00,0.0
12659,JPY,Core Machinery Orders m/m,68.18,-0.015,0.075,2015-12-08 19:50:00,0.0
12635,JPY,PPI y/y,29.75,-0.038,-0.038,2015-12-09 19:50:00,0.0
12634,JPY,BSI Manufacturing Index,94.48,12.1,11.0,2015-12-09 19:50:00,0.0
12577,JPY,Tankan Non-Manufacturing Index,100.0,23.0,25.0,2015-12-13 19:50:00,0.0
12576,JPY,Tankan Manufacturing Index,84.34,11.0,12.0,2015-12-13 19:50:00,0.0
12566,JPY,Flash Manufacturing PMI,59.76,52.2,52.6,2015-12-15 21:35:00,0.0
12539,JPY,Trade Balance,55.02,-210000000000.0,-170000000000.0,2015-12-16 19:50:00,0.0
12486,EUR,Consumer Confidence,80.77,-6.0,-6.0,2015-12-21 11:00:00,0.0
