,symbol,title,actual,forecast,previous,datetime,preceding_price
47272,JPY,Household Spending y/y,55.62,-0.008,-0.006999999999999999,2010-07-29 19:30:00,0.0
47241,JPY,Average Cash Earnings y/y,75.53,0.006999999999999999,0.001,2010-08-01 21:30:00,0.0
47240,AUD,HIA New Home Sales m/m,15.64,,-0.064,2010-08-01 21:00:00,0.0
47239,AUD,MI Inflation Gauge m/m,60.0,,0.003,2010-08-01 20:30:00,0.0
47238,AUD,AIG Manufacturing Index,76.77,,52.9,2010-08-01 19:28:00,0.0
47237,JPY,10-y Bond Auction,42.72,,1.96,2010-08-02 23:45:00,0.0
47236,AUD,Retail Sales m/m,37.93,0.004,0.002,2010-08-02 21:30:00,0.0
47235,AUD,Building Approvals m/m,30.71,0.021,-0.064,2010-08-02 21:30:00,0.0
47233,JPY,Monetary Base y/y,33.21,0.037000000000000005,0.036000000000000004,2010-08-02 19:50:00,0.0
47217,AUD,HPI q/q,87.14,0.02,0.042,2010-08-03 21:30:00,0.0
47216,AUD,Trade Balance,60.96,1810000000.0,1830000000.0,2010-08-03 21:30:00,0.0
47215,AUD,AIG Services Index,68.6,,48.8,2010-08-03 19:27:00,0.0
47183,AUD,AIG Construction Index,54.52,,46.4,2010-08-05 19:30:00,0.0
47151,AUD,Home Loans m/m,73.57,-0.021,0.03,2010-08-08 21:30:00,0.0
47150,AUD,ANZ Job Advertisements m/m,44.75,,0.027999999999999997,2010-08-08 21:30:00,0.0
47149,JPY,M2 Money Stock y/y,59.46,0.028999999999999998,0.028999999999999998,2010-08-08 19:50:00,0.0
47148,JPY,Current Account,50.3,1440000000000.0,900000000000.0,2010-08-08 19:50:00,0.0
47147,JPY,Bank Lending y/y,0.0,,-0.02,2010-08-08 19:50:00,0.0
47146,JPY,Overnight Call Rate,0.0,0.001,0.001,2010-08-09 23:28:00,0.0
47143,AUD,NAB Business Confidence,70.59,,4.0,2010-08-09 21:30:00,0.0
47129,AUD,Westpac Consumer Sentiment,93.25,,0.111,2010-08-10 20:30:00,0.0
47128,JPY,PPI y/y,56.33,0.0,0.004,2010-08-10 19:50:00,0.0
47127,JPY,Core Machinery Orders m/m,26.26,0.055999999999999994,-0.091,2010-08-10 19:50:00,0.0
47107,AUD,Unemployment Rate,63.89,0.051,0.051,2010-08-11 21:30:00,1.0
47106,AUD,Employment Change,66.55,20100.0,37400.0,2010-08-11 21:30:00,1.0
47105,AUD,MI Inflation Expectations,40.91,,0.033,2010-08-11 21:00:00,0.0
47056,AUD,New Motor Vehicle Sales m/m,36.97,,-0.013999999999999999,2010-08-15 21:30:00,0.0
47055,JPY,Tertiary Industry Activity m/m,56.82,0.0,-0.009000000000000001,2010-08-15 19:50:00,0.0
47054,JPY,Prelim GDP Price Index y/y,0.0,-0.018000000000000002,-0.027999999999999997,2010-08-15 19:52:00,0.0
47053,JPY,Prelim GDP q/q,90.74,0.006,0.011000000000000001,2010-08-15 19:50:00,0.0
47042,AUD,Wage Price Index q/q,55.56,0.009000000000000001,0.009000000000000001,2010-08-17 21:30:00,0.0
47041,AUD,MI Leading Index m/m,60.0,,0.003,2010-08-17 20:30:00,0.0
46984,AUD,Construction Work Done q/q,67.86,0.03,0.042,2010-08-24 21:30:00,0.0
46983,JPY,SPPI y/y,34.72,-0.009000000000000001,-0.01,2010-08-24 19:50:00,0.0
46982,JPY,Trade Balance,78.55,470000000000.0,510000000000.0,2010-08-24 19:50:00,0.0
46972,AUD,Private Capital Expenditure q/q,35.8,0.023,-0.01,2010-08-25 21:30:00,-1.0
46971,AUD,CB Leading Index m/m,60.71,,0.004,2010-08-25 20:00:00,0.0
46963,JPY,Unemployment Rate,69.44,0.053,0.053,2010-08-26 19:30:00,0.0
46962,JPY,National Core CPI y/y,24.14,-0.011000000000000001,-0.01,2010-08-26 19:30:00,0.0
46961,JPY,Tokyo Core CPI y/y,18.0,-0.012,-0.013000000000000001,2010-08-26 19:30:00,0.0
46960,JPY,Household Spending y/y,62.36,0.015,0.005,2010-08-26 19:30:00,0.0
46935,JPY,Overnight Call Rate,0.0,0.001,0.001,2010-08-29 23:11:00,-2.0
46932,AUD,Company Operating Profits q/q,43.77,0.059000000000000004,0.043,2010-08-29 21:30:00,-2.0
46931,AUD,HIA New Home Sales m/m,21.8,,-0.051,2010-08-29 21:00:00,-2.0
46929,JPY,Average Cash Earnings y/y,93.62,0.009000000000000001,0.018000000000000002,2010-08-30 21:30:00,0.0
46928,AUD,Private Sector Credit m/m,15.79,0.003,0.002,2010-08-30 21:30:00,0.0
46927,AUD,Current Account,22.86,-6400000000.0,-16500000000.0,2010-08-30 21:30:00,0.0
46926,AUD,Retail Sales m/m,41.38,0.004,0.004,2010-08-30 21:30:00,0.0
46925,AUD,Building Approvals m/m,36.93,-0.006,-0.034,2010-08-30 21:30:00,0.0
46924,JPY,Retail Sales y/y,62.8,0.036000000000000004,0.033,2010-08-30 19:50:00,1.0
46923,JPY,Prelim Industrial Production m/m,66.36,-0.003,-0.011000000000000001,2010-08-30 19:50:00,1.0
46922,JPY,Final Manufacturing PMI,89.07,,52.8,2010-08-30 19:15:00,0.0
46905,JPY,10-y Bond Auction,87.09,,2.63,2010-08-31 23:45:00,0.0
46903,AUD,GDP q/q,64.0,0.009000000000000001,0.006999999999999999,2010-08-31 21:30:00,0.0
46901,AUD,AIG Manufacturing Index,81.82,,54.4,2010-08-31 19:28:00,0.0
46885,AUD,Trade Balance,61.02,3110000000.0,3440000000.0,2010-09-01 21:30:00,-1.0
46884,JPY,Monetary Base y/y,36.41,0.063,0.061,2010-09-01 19:50:00,-1.0
46863,JPY,Capital Spending q/y,32.78,-0.066,-0.115,2010-09-02 19:50:00,0.0
46862,AUD,AIG Services Index,59.5,,46.6,2010-09-02 19:29:00,0.0
46831,AUD,ANZ Job Advertisements m/m,40.0,,0.013999999999999999,2010-09-05 21:30:00,0.0
46830,AUD,MI Inflation Gauge m/m,46.67,,0.001,2010-09-05 20:30:00,0.0
46828,JPY,Overnight Call Rate,0.0,0.001,0.001,2010-09-06 23:39:00,0.0
46826,AUD,AIG Construction Index,44.52,,43.3,2010-09-06 19:28:00,0.0
46819,JPY,30-y Bond Auction,63.55,,3.025,2010-09-07 23:45:00,0.0
46818,AUD,Home Loans m/m,29.29,0.011000000000000001,-0.032,2010-09-07 21:30:00,0.0
46817,JPY,M2 Money Stock y/y,54.05,0.026000000000000002,0.027000000000000003,2010-09-07 19:50:00,0.0
46816,JPY,Current Account,64.07,1380000000000.0,1360000000000.0,2010-09-07 19:50:00,0.0
46815,JPY,Bank Lending y/y,3.57,,-0.018000000000000002,2010-09-07 19:50:00,0.0
46814,JPY,Core Machinery Orders m/m,53.28,0.019,0.016,2010-09-07 19:50:00,0.0
46804,AUD,Unemployment Rate,69.44,0.052000000000000005,0.053,2010-09-08 21:30:00,0.0
46803,AUD,Employment Change,55.49,27200.0,25000.0,2010-09-08 21:30:00,0.0
46802,JPY,BSI Manufacturing Index,93.25,6.3,10.0,2010-09-08 19:50:00,0.0
46780,JPY,Final GDP Price Index y/y,18.75,-0.018000000000000002,-0.018000000000000002,2010-09-09 19:52:00,0.0
46779,JPY,PPI y/y,53.16,-0.002,-0.001,2010-09-09 19:50:00,0.0
46777,JPY,Final GDP q/q,74.55,0.004,0.001,2010-09-09 19:50:00,0.0
46739,AUD,NAB Business Confidence,66.67,,2.0,2010-09-13 21:30:00,0.0
46729,AUD,New Motor Vehicle Sales m/m,29.7,,-0.026000000000000002,2010-09-14 21:47:00,0.0
46728,AUD,Housing Starts q/q,74.16,0.038,0.091,2010-09-14 21:30:00,0.0
46727,AUD,Westpac Consumer Sentiment,69.2,,0.054000000000000006,2010-09-14 20:30:00,0.0
46705,AUD,MI Inflation Expectations,29.55,,0.027999999999999997,2010-09-15 21:00:00,0.0
46700,JPY,Tertiary Industry Activity m/m,69.32,0.006999999999999999,0.002,2010-09-15 19:50:00,0.0
46634,AUD,MI Leading Index m/m,44.0,,-0.001,2010-09-21 20:30:00,0.0
46583,JPY,SPPI y/y,33.33,-0.012,-0.011000000000000001,2010-09-26 19:50:00,0.0
46582,JPY,Trade Balance,81.31,520000000000.0,590000000000.0,2010-09-26 19:50:00,0.0
46575,AUD,HIA New Home Sales m/m,12.8,,-0.07,2010-09-28 20:42:00,0.0
46574,AUD,CB Leading Index m/m,67.86,,0.006,2010-09-28 20:00:00,0.0
46573,JPY,Tankan Non-Manufacturing Index,46.43,-2.0,-5.0,2010-09-28 19:50:00,0.0
46572,JPY,Tankan Manufacturing Index,71.08,7.0,1.0,2010-09-28 19:50:00,0.0
46554,AUD,Private Sector Credit m/m,21.05,0.003,0.003,2010-09-29 21:30:00,0.0
46553,AUD,Building Approvals m/m,44.19,0.0,0.001,2010-09-29 21:30:00,0.0
46552,JPY,Retail Sales y/y,65.22,0.046,0.038,2010-09-29 19:50:00,0.0
46551,JPY,Prelim Industrial Production m/m,70.51,0.012,-0.002,2010-09-29 19:50:00,0.0
46550,JPY,Final Manufacturing PMI,78.14,,50.1,2010-09-29 19:15:00,0.0
46537,JPY,Unemployment Rate,66.67,0.051,0.052000000000000005,2010-09-30 19:30:00,0.0
46535,JPY,Tokyo Core CPI y/y,22.0,-0.01,-0.011000000000000001,2010-09-30 19:30:00,0.0
46533,JPY,National Core CPI y/y,22.41,-0.01,-0.011000000000000001,2010-09-30 19:30:00,0.0
46532,JPY,Household Spending y/y,65.73,0.013999999999999999,0.011000000000000001,2010-09-30 19:30:00,0.0
46531,AUD,AIG Manufacturing Index,72.73,,51.7,2010-09-30 19:30:00,0.0
46486,JPY,Average Cash Earnings y/y,89.36,0.008,0.013999999999999999,2010-10-03 21:30:00,0.0
46485,JPY,Monetary Base y/y,35.51,0.057999999999999996,0.054000000000000006,2010-10-03 19:50:00,0.0
46484,AUD,MI Inflation Gauge m/m,53.33,,0.002,2010-10-03 19:30:00,0.0
46480,AUD,Cash Rate,52.17,0.0475,0.045,2010-10-04 23:30:00,0.0
46479,AUD,ANZ Job Advertisements m/m,43.39,,0.024,2010-10-04 20:30:00,0.0
46478,AUD,Trade Balance,60.96,2310000000.0,1740000000.0,2010-10-04 20:30:00,0.0
46477,AUD,Retail Sales m/m,46.55,0.005,0.006999999999999999,2010-10-04 20:30:00,0.0
46474,AUD,AIG Services Index,63.22,,47.5,2010-10-04 18:28:00,0.0
46449,JPY,10-y Bond Auction,53.64,,2.125,2010-10-06 23:45:00,0.0
46448,AUD,Unemployment Rate,63.89,0.051,0.051,2010-10-06 20:30:00,0.0
46447,AUD,Employment Change,61.37,20200.0,31600.0,2010-10-06 20:30:00,0.0
46445,AUD,AIG Construction Index,44.19,,43.2,2010-10-06 18:30:00,0.0
46434,JPY,Current Account,67.07,1090000000000.0001,1460000000000.0,2010-10-07 19:50:00,0.0
46390,AUD,Home Loans m/m,65.0,0.011000000000000001,0.018000000000000002,2010-10-10 20:30:00,-1.0
46385,AUD,NAB Business Confidence,84.31,,11.0,2010-10-11 20:30:00,0.0
46375,JPY,M2 Money Stock y/y,56.76,0.027999999999999997,0.027999999999999997,2010-10-12 19:50:00,0.0
46373,JPY,Bank Lending y/y,1.79,,-0.019,2010-10-12 19:50:00,0.0
46372,JPY,Core Machinery Orders m/m,71.46,-0.037000000000000005,0.08800000000000001,2010-10-12 19:50:00,0.0
46371,AUD,Westpac Consumer Sentiment,25.32,,-0.05,2010-10-12 19:30:00,0.0
46354,JPY,30-y Bond Auction,66.22,,3.095,2010-10-13 23:45:00,0.0
46353,AUD,MI Inflation Expectations,36.36,,0.031,2010-10-13 20:00:00,0.0
46352,JPY,PPI y/y,53.8,0.0,0.0,2010-10-13 19:50:00,0.0
46298,AUD,New Motor Vehicle Sales m/m,46.67,,0.002,2010-10-17 20:30:00,0.0
46297,JPY,Tertiary Industry Activity m/m,85.23,-0.005,0.016,2010-10-17 19:50:00,0.0
46283,AUD,MI Leading Index m/m,60.0,,0.003,2010-10-19 19:30:00,2.0
46243,AUD,Import Prices q/q,48.84,0.0,0.02,2010-10-21 20:30:00,0.0
46213,AUD,PPI q/q,39.29,0.006,0.003,2010-10-24 20:30:00,0.0
46211,JPY,Trade Balance,80.62,500000000000.0,570000000000.0,2010-10-24 19:50:00,0.0
46209,AUD,NAB Quarterly Business Confidence,69.39,,3.0,2010-10-25 20:30:00,0.0
46207,JPY,SPPI y/y,33.33,-0.01,-0.011000000000000001,2010-10-25 19:50:00,0.0
46198,AUD,Trimmed Mean CPI q/q,30.0,0.006999999999999999,0.005,2010-10-26 20:30:00,0.0
46197,AUD,CPI q/q,47.37,0.008,0.006,2010-10-26 20:30:00,0.0
46183,JPY,Retail Sales y/y,67.63,0.032,0.043,2010-10-27 19:50:00,0.0
46182,AUD,CB Leading Index m/m,75.0,,0.008,2010-10-27 19:00:00,0.0
46167,AUD,Private Sector Credit m/m,10.53,0.003,0.001,2010-10-28 20:30:00,0.0
46166,AUD,HIA New Home Sales m/m,33.65,,-0.026000000000000002,2010-10-28 20:00:00,0.0
46165,JPY,Prelim Industrial Production m/m,69.12,-0.005,-0.005,2010-10-28 19:50:00,0.0
46164,JPY,Unemployment Rate,63.89,0.051,0.051,2010-10-28 19:30:00,0.0
46163,JPY,National Core CPI y/y,24.14,-0.01,-0.01,2010-10-28 19:30:00,0.0
46162,JPY,Tokyo Core CPI y/y,24.0,-0.008,-0.01,2010-10-28 19:30:00,0.0
46161,JPY,Household Spending y/y,69.1,0.008,0.017,2010-10-28 19:30:00,0.0
46160,JPY,Final Manufacturing PMI,75.71,,49.5,2010-10-28 19:15:00,0.0
46117,JPY,Average Cash Earnings y/y,78.72,0.005,0.004,2010-10-31 21:30:00,0.0
46115,AUD,HPI q/q,55.71,0.001,0.02,2010-10-31 20:30:00,0.0
46114,AUD,MI Inflation Gauge m/m,46.67,,0.001,2010-10-31 19:30:00,0.0
46113,AUD,AIG Manufacturing Index,57.91,,47.3,2010-10-31 18:28:00,0.0
46112,JPY,10-y Bond Auction,33.44,,1.8199999999999998,2010-11-01 23:45:00,0.0
46110,AUD,Cash Rate,52.17,0.045,0.045,2010-11-01 23:30:00,0.0
46109,JPY,Monetary Base y/y,36.03,0.055999999999999994,0.057999999999999996,2010-11-01 19:50:00,0.0
46094,AUD,Building Approvals m/m,34.02,0.003,-0.048,2010-11-02 20:30:00,0.0
46091,AUD,AIG Services Index,55.37,,45.6,2010-11-02 18:30:00,0.0
46081,AUD,Trade Balance,60.98,2130000000.0,2450000000.0,2010-11-03 20:30:00,-1.0
46080,AUD,Retail Sales m/m,39.66,0.005,0.003,2010-11-03 20:30:00,-1.0
46065,JPY,Overnight Call Rate,0.0,0.001,0.001,2010-11-04 22:36:00,0.0
46062,AUD,AIG Construction Index,36.45,,40.8,2010-11-04 18:26:00,0.0
46023,AUD,ANZ Job Advertisements m/m,38.98,,0.011000000000000001,2010-11-07 20:30:00,0.0
46019,AUD,NAB Business Confidence,82.35,,10.0,2010-11-08 20:30:00,0.0
46016,JPY,M2 Money Stock y/y,56.76,0.027999999999999997,0.027999999999999997,2010-11-08 19:50:00,0.0
46015,JPY,Current Account,58.68,1230000000000.0,1180000000000.0,2010-11-08 19:50:00,0.0
46014,JPY,Bank Lending y/y,3.57,,-0.018000000000000002,2010-11-08 19:50:00,0.0
46002,AUD,Home Loans m/m,60.0,0.011000000000000001,0.011000000000000001,2010-11-09 20:30:00,0.0
46001,AUD,Westpac Consumer Sentiment,60.34,,0.033,2010-11-09 19:30:00,0.0
45973,AUD,Unemployment Rate,63.89,0.05,0.051,2010-11-10 20:30:00,0.0
45972,AUD,Employment Change,77.43,20200.0,49600.0,2010-11-10 20:30:00,0.0
45971,AUD,MI Inflation Expectations,52.27,,0.038,2010-11-10 20:00:00,0.0
45970,JPY,PPI y/y,53.16,0.002,-0.001,2010-11-10 19:50:00,0.0
45969,JPY,Core Machinery Orders m/m,74.75,-0.095,0.10099999999999999,2010-11-10 19:50:00,0.0
45931,AUD,New Motor Vehicle Sales m/m,51.52,,0.01,2010-11-14 20:30:00,0.0
45929,JPY,Prelim GDP Price Index y/y,17.74,-0.015,-0.017,2010-11-14 19:50:00,0.0
45928,JPY,Prelim GDP q/q,77.78,0.006,0.004,2010-11-14 19:50:00,0.0
45920,JPY,Tertiary Industry Activity m/m,68.18,-0.004,0.001,2010-11-15 19:50:00,0.0
45909,AUD,MI Leading Index m/m,44.0,,-0.001,2010-11-16 19:30:00,0.0
45908,AUD,Wage Price Index q/q,44.44,0.011000000000000001,0.008,2010-11-16 20:30:00,0.0
45834,AUD,Construction Work Done q/q,70.54,0.023,0.045,2010-11-23 20:30:00,1.0
45833,AUD,CB Leading Index m/m,53.57,,0.002,2010-11-23 19:00:00,1.0
45811,AUD,Private Capital Expenditure q/q,23.3,0.032,-0.032,2010-11-24 20:30:00,0.0
45810,JPY,SPPI y/y,33.33,-0.01,-0.011000000000000001,2010-11-24 19:50:00,-1.0
45809,JPY,Trade Balance,82.01,630000000000.0,610000000000.0,2010-11-24 19:50:00,-1.0
45785,JPY,National Core CPI y/y,22.41,-0.006,-0.011000000000000001,2010-11-25 19:30:00,0.0
45784,JPY,Tokyo Core CPI y/y,34.0,-0.004,-0.005,2010-11-25 19:30:00,0.0
45769,AUD,Company Operating Profits q/q,88.97,0.043,0.17,2010-11-28 20:30:00,0.0
45768,JPY,Retail Sales y/y,53.62,0.008,0.013999999999999999,2010-11-28 19:50:00,0.0
45767,AUD,HIA New Home Sales m/m,48.82,,0.006,2010-11-28 19:35:00,0.0
45765,JPY,Average Cash Earnings y/y,84.04,0.006999999999999999,0.009000000000000001,2010-11-29 21:30:00,0.0
45764,AUD,Private Sector Credit m/m,5.26,0.002,0.0,2010-11-29 20:30:00,0.0
45763,AUD,Current Account,23.19,-6600000000.0,-5400000000.0,2010-11-29 20:30:00,0.0
45762,AUD,Building Approvals m/m,32.99,0.016,-0.053,2010-11-29 20:30:00,0.0
45759,JPY,Prelim Industrial Production m/m,64.06,-0.026000000000000002,-0.016,2010-11-29 19:50:00,0.0
45758,JPY,Unemployment Rate,61.11,0.05,0.05,2010-11-29 19:30:00,0.0
45757,JPY,Household Spending y/y,59.55,-0.004,0.0,2010-11-29 19:30:00,0.0
45756,JPY,Final Manufacturing PMI,66.4,,47.2,2010-11-29 19:15:00,0.0
45743,JPY,10-y Bond Auction,74.17,,2.435,2010-11-30 23:45:00,0.0
45739,AUD,GDP q/q,80.0,0.005,0.011000000000000001,2010-11-30 20:30:00,0.0
45738,AUD,AIG Manufacturing Index,64.98,,49.4,2010-11-30 18:30:00,0.0
45724,AUD,Trade Balance,60.96,2069999999.9999998,1810000000.0,2010-12-01 20:30:00,-1.0
45723,AUD,Retail Sales m/m,36.21,0.004,0.001,2010-12-01 20:30:00,-1.0
45722,JPY,Capital Spending q/y,56.06,0.061,-0.017,2010-12-01 19:50:00,-1.0
45719,JPY,Monetary Base y/y,36.79,0.069,0.064,2010-12-01 19:50:00,-1.0
45696,AUD,AIG Services Index,76.45,,50.7,2010-12-02 18:30:00,0.0
45664,AUD,ANZ Job Advertisements m/m,37.63,,0.006999999999999999,2010-12-05 20:30:00,0.0
45662,AUD,MI Inflation Gauge m/m,60.0,,0.003,2010-12-05 19:30:00,0.0
45661,JPY,30-y Bond Auction,88.93,,3.6900000000000004,2010-12-06 23:45:00,0.0
45659,AUD,Cash Rate,56.52,0.0475,0.0475,2010-12-06 23:30:00,0.0
45657,AUD,AIG Construction Index,46.77,,44.0,2010-12-06 18:29:00,0.0
45651,AUD,Home Loans m/m,48.57,0.001,-0.005,2010-12-07 20:30:00,0.0
45649,JPY,M2 Money Stock y/y,56.76,0.027000000000000003,0.027999999999999997,2010-12-07 19:50:00,0.0
45647,JPY,Current Account,73.05,1550000000000.0,1660000000000.0,2010-12-07 19:50:00,0.0
45646,JPY,Bank Lending y/y,1.79,,-0.019,2010-12-07 19:50:00,0.0
45645,JPY,Core Machinery Orders m/m,23.23,0.0,-0.10300000000000001,2010-12-07 19:50:00,0.0
45632,JPY,Final GDP q/q,89.09,0.01,0.009000000000000001,2010-12-08 19:50:00,0.0
45631,AUD,Unemployment Rate,72.22,0.052000000000000005,0.054000000000000006,2010-12-08 20:30:00,0.0
45630,AUD,Employment Change,66.1,21300.0,36900.0,2010-12-08 20:30:00,0.0
45629,JPY,Final GDP Price Index y/y,15.62,-0.02,-0.02,2010-12-08 19:52:00,0.0
45611,JPY,PPI y/y,58.86,0.011000000000000001,0.008,2010-12-09 19:50:00,0.0
45610,JPY,BSI Manufacturing Index,97.3,14.3,13.3,2010-12-09 19:50:00,0.0
45567,AUD,Housing Starts q/q,50.67,-0.05,0.021,2010-12-13 20:30:00,0.0
45566,AUD,NAB Business Confidence,78.43,,8.0,2010-12-13 20:30:00,0.0
45553,AUD,New Motor Vehicle Sales m/m,42.42,,-0.005,2010-12-14 20:30:00,0.0
45552,JPY,Tertiary Industry Activity m/m,57.95,0.004,-0.008,2010-12-14 19:50:00,0.0
45550,JPY,Tankan Non-Manufacturing Index,58.93,0.0,2.0,2010-12-14 19:50:00,0.0
45549,JPY,Tankan Manufacturing Index,79.52,4.0,8.0,2010-12-14 19:50:00,0.0
45548,AUD,Westpac Consumer Sentiment,24.05,,-0.053,2010-12-14 19:30:00,0.0
45524,AUD,MI Inflation Expectations,36.36,,0.031,2010-12-15 20:00:00,0.0
45472,JPY,Overnight Call Rate,0.0,0.001,0.001,2010-12-20 23:55:00,0.0
45467,AUD,CB Leading Index m/m,39.29,,-0.002,2010-12-20 19:00:00,0.0
45459,JPY,Trade Balance,80.97,630000000000.0,580000000000.0,2010-12-21 19:50:00,0.0
45458,AUD,MI Leading Index m/m,48.0,,0.0,2010-12-21 19:30:00,0.0
45413,JPY,SPPI y/y,30.56,-0.011000000000000001,-0.013000000000000001,2010-12-26 19:50:00,0.0
45408,JPY,Average Cash Earnings y/y,79.79,0.006,0.005,2010-12-27 21:30:00,0.0
45407,JPY,Retail Sales y/y,45.89,0.004,-0.002,2010-12-27 19:50:00,0.0
45406,JPY,Prelim Industrial Production m/m,62.21,0.01,-0.02,2010-12-27 19:50:00,0.0
45405,JPY,Unemployment Rate,63.89,0.051,0.051,2010-12-27 19:30:00,0.0
45404,JPY,National Core CPI y/y,31.03,-0.005,-0.006,2010-12-27 19:30:00,0.0
45403,JPY,Tokyo Core CPI y/y,34.0,-0.004,-0.005,2010-12-27 19:30:00,0.0
45402,JPY,Household Spending y/y,57.3,0.004,-0.004,2010-12-27 19:30:00,0.0
45389,JPY,Final Manufacturing PMI,66.8,,47.3,2010-12-29 19:15:00,0.0
45382,AUD,Private Sector Credit m/m,10.53,0.002,0.001,2010-12-30 20:30:00,0.0
45367,AUD,AIG Manufacturing Index,58.92,,47.6,2011-01-03 18:30:00,0.0
45351,AUD,HIA New Home Sales m/m,57.35,,0.024,2011-01-04 20:58:00,0.0
45350,JPY,Monetary Base y/y,38.33,0.079,0.076,2011-01-04 19:50:00,0.0
45336,JPY,10-y Bond Auction,31.79,,1.795,2011-01-05 23:45:00,0.0
45335,AUD,AIG Services Index,57.85,,46.2,2011-01-05 18:26:00,-1.0
45334,AUD,Building Approvals m/m,61.2,-0.036000000000000004,0.083,2011-01-05 20:30:00,-1.0
45285,AUD,Retail Sales m/m,20.69,0.003,-0.008,2011-01-09 20:30:00,0.0
45283,AUD,AIG Construction Index,40.97,,42.2,2011-01-09 18:30:00,0.0
45280,AUD,Trade Balance,60.99,2029999999.9999998,2560000000.0,2011-01-10 20:30:00,0.0
45278,AUD,ANZ Job Advertisements m/m,45.42,,0.03,2011-01-10 20:30:00,0.0
45266,JPY,M2 Money Stock y/y,51.35,0.026000000000000002,0.026000000000000002,2011-01-11 19:50:00,0.0
45265,AUD,Home Loans m/m,67.86,-0.012,0.022000000000000002,2011-01-11 20:30:00,0.0
45264,JPY,Bank Lending y/y,0.0,,-0.02,2011-01-11 19:50:00,0.0
45260,JPY,Current Account,67.07,990000000000.0,1460000000000.0,2011-01-11 19:50:00,0.0
45253,JPY,30-y Bond Auction,47.14,,2.5949999999999998,2011-01-12 23:45:00,0.0
45251,AUD,Unemployment Rate,66.67,0.051,0.052000000000000005,2011-01-12 20:30:00,0.0
45250,AUD,Employment Change,82.43,25200.0,55200.0,2011-01-12 20:30:00,0.0
45249,JPY,Core Machinery Orders m/m,45.71,0.021,-0.013999999999999999,2011-01-12 19:50:00,0.0
45233,JPY,PPI y/y,59.49,0.01,0.009000000000000001,2011-01-13 19:50:00,0.0
45196,AUD,New Motor Vehicle Sales m/m,48.48,,0.005,2011-01-16 20:30:00,0.0
45194,AUD,MI Inflation Gauge m/m,66.67,,0.004,2011-01-16 19:30:00,0.0
45182,JPY,Tertiary Industry Activity m/m,70.45,0.006,0.003,2011-01-18 19:50:00,0.0
45181,AUD,Westpac Consumer Sentiment,47.26,,0.002,2011-01-18 19:30:00,0.0
45159,AUD,MI Inflation Expectations,29.55,,0.027999999999999997,2011-01-19 20:00:00,1.0
45146,AUD,Import Prices q/q,41.86,0.009000000000000001,0.008,2011-01-20 20:30:00,0.0
45120,AUD,PPI q/q,75.0,0.005,0.013000000000000001,2011-01-23 20:30:00,0.0
45119,JPY,Overnight Call Rate,0.0,0.001,0.001,2011-01-24 23:29:00,0.0
45117,AUD,Trimmed Mean CPI q/q,40.0,0.008,0.006,2011-01-24 20:30:00,0.0
45116,AUD,CPI q/q,52.63,0.006999999999999999,0.006999999999999999,2011-01-24 20:30:00,0.0
45115,AUD,CB Leading Index m/m,67.86,,0.006,2011-01-24 19:00:00,0.0
45104,JPY,SPPI y/y,33.33,-0.013000000000000001,-0.011000000000000001,2011-01-25 19:50:00,0.0
45088,JPY,Trade Balance,79.58,530000000000.0,540000000000.00006,2011-01-26 19:50:00,0.0
45087,AUD,MI Leading Index m/m,60.0,,0.003,2011-01-26 19:30:00,0.0
45071,JPY,Retail Sales y/y,54.11,0.006,0.015,2011-01-27 19:50:00,0.0
45069,JPY,Unemployment Rate,63.89,0.051,0.051,2011-01-27 19:30:00,0.0
45068,JPY,National Core CPI y/y,32.76,-0.004,-0.005,2011-01-27 19:30:00,0.0
45067,JPY,Tokyo Core CPI y/y,36.0,-0.003,-0.004,2011-01-27 19:30:00,0.0
45066,JPY,Household Spending y/y,57.3,-0.006,-0.004,2011-01-27 19:30:00,0.0
45042,AUD,Private Sector Credit m/m,21.05,0.003,0.003,2011-01-30 20:30:00,0.0
45041,JPY,Prelim Industrial Production m/m,76.04,0.028999999999999998,0.01,2011-01-30 19:50:00,0.0
45040,AUD,MI Inflation Gauge m/m,53.33,,0.002,2011-01-30 19:30:00,0.0
45039,JPY,Final Manufacturing PMI,70.85,,48.3,2011-01-30 19:15:00,0.0
45035,JPY,10-y Bond Auction,52.32,,2.105,2011-01-31 23:45:00,0.0
45033,AUD,Cash Rate,56.52,0.0475,0.0475,2011-01-31 23:30:00,0.0
45030,JPY,Average Cash Earnings y/y,76.6,0.009000000000000001,0.002,2011-01-31 21:30:00,0.0
45027,AUD,HPI q/q,22.86,0.0,-0.003,2011-01-31 20:30:00,0.0
45026,AUD,NAB Business Confidence,74.51,,6.0,2011-01-31 20:30:00,0.0
45025,AUD,AIG Manufacturing Index,54.55,,46.3,2011-01-31 18:25:00,0.0
44966,AUD,MI Leading Index m/m,44.0,,-0.001,2011-02-01 19:30:00,0.0
44942,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2011-02-01 20:30:00,0.0
44878,AUD,MI Leading Index m/m,44.0,,-0.001,2011-02-02 19:30:00,0.0
44854,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2011-02-02 20:30:00,0.0
44790,AUD,MI Leading Index m/m,44.0,,-0.001,2011-02-03 19:30:00,0.0
